distance,weight,hour_of_day,is_rainy,delivery_time_hours
142.961025569209,27.75670904850359,7,0,3.0557385237753847
416.0813794844454,15.568782779190768,10,0,5.785804529630159
184.80913007985873,10.508635826529497,13,0,2.614529296481143
147.65790974681659,22.376840004742533,7,0,3.032173993810652
275.92108074754174,2.0646753610089323,2,0,3.1828970845309796
79.0528702376337,14.768301175265886,6,1,1.3225905871565926
403.07652056947944,10.753378433839673,18,1,9.373182351238992
46.5298154030877,27.695540667974086,3,0,0.36417722628364824
493.57459893425346,1.3480877909077937,15,1,7.200748313671469
388.39993695536214,17.03163139583212,12,0,5.3337181985354
107.37068395174448,22.479243850932153,19,0,2.5116839013123298
12.705837390565176,15.065521638197197,18,1,0.3151950022005999
409.5760999428687,3.476687874718928,4,0,5.2509753964929295
356.3600984853324,29.201380310809164,22,0,5.341468141558966
367.21351234008375,16.02230250990684,4,0,4.649003296211726
387.92246987611344,18.81140108525133,19,0,8.06170957926164
46.281879349704276,7.861683698517712,23,0,0.59894637853381
185.64820698669357,15.021444468097311,3,0,2.6081080935908614
66.77583916731356,13.445335266791334,1,0,0.794115179493523
432.9206786790408,3.1719794180575285,12,0,5.333746993054052
315.41608214550337,4.07865025287655,15,0,4.051207300376168
172.1400321777981,25.286703068944462,21,0,2.7536420343867767
41.143591640151584,7.954778613991117,1,1,0.813882507726706
162.38133764067447,6.653789873460286,18,0,3.044403836104671
169.33982779310605,15.642432086254038,16,0,2.0141088624520456
367.5070273856514,23.293666809512874,4,0,4.792461025960828
322.40316096405445,2.7964490387906498,17,0,6.392802659344336
444.7342438624,17.72742966950942,22,0,5.860911280008656
241.38531332935514,4.457102842376628,20,0,3.019456181902217
68.60118050976783,2.0573704739429353,17,1,1.8236468165518642
359.48994573926757,2.5295746127043044,7,0,6.502908376540265
382.78467382227973,25.1907591380448,14,0,5.685926107173015
285.02582680905317,4.421202025213786,12,0,3.590854542005065
387.77391817773486,2.3093895679564667,12,0,4.673427379259267
251.95984221855147,13.699096727144456,15,0,3.3157542329213605
266.1390863971771,25.47581068631872,21,0,3.6059760350146877
219.49509899568932,8.609842918189756,19,1,5.239408248596509
22.455372104606642,13.229665908251574,12,0,0.16963298145436606
62.86679922671918,2.1577534443487854,19,1,1.0474352838311194
25.400300986499783,14.0232769099114,1,0,0.29565347134499825
321.8411015192524,17.750779338476878,2,0,4.1087629069783835
164.03443072740006,17.556304558812197,14,0,2.271284262389016
259.19963867070436,10.64037407305659,22,0,3.174943236618227
454.7075722237856,10.15046223923093,18,1,10.652560669097623
132.15319228294874,4.092084949161339,12,0,1.7222313449500188
211.08763228745858,11.637151298741783,4,0,2.7496323282252737
380.22005788609385,3.885345397315975,21,1,5.864183393782238
122.111101090895,23.231282396649497,5,1,2.180483759997606
47.720155816108566,29.02195463469739,13,1,0.5880855120895517
151.97821192774634,29.1321592433345,3,1,2.5988526811459796
88.99843075446216,26.08706188188642,21,0,0.5916863480843036
465.5518496478608,18.422972330848953,18,1,11.489278772435158
405.9789859865643,21.32510522007252,22,0,5.55567103583845
320.36784069010747,9.270968277732008,6,1,4.83158666427428
437.01568919198166,19.292342185006,3,1,7.250708438547125
403.7993176805661,14.213836933756447,1,0,5.640752089911195
101.41932885415756,14.978502853531042,6,1,1.5400196112909648
447.3539092600891,22.97552025087958,2,0,6.045347767797478
274.27769853866886,9.175632312320298,14,0,3.6187682412998687
405.64567603039063,10.223148739141077,0,0,5.062635622141118
449.08473696251167,27.814611942730462,1,1,7.541028606931725
165.8217027362133,2.630504550678195,9,0,3.3945306158511763
63.92544301856161,15.083394653986872,15,0,0.8717671765369722
121.68822964555143,27.47122321182799,14,0,1.35414226020798
219.2828164268656,18.700527226726553,23,1,3.2373967378678943
410.8272353020216,16.845805152151833,14,0,5.600302302123068
431.7579857956083,8.242581197651301,13,1,6.915757921291763
13.406543960283445,10.954989182869,21,1,-0.11141099151613618
260.2661782630072,25.709404058336094,13,0,3.7614752710170527
214.5313915429017,17.217325821285286,5,0,3.178564649977207
118.83282713065782,15.927523618946616,13,1,2.3020176541138264
68.73402999350458,3.887811692660839,16,1,1.1172968742864775
175.4314339877777,1.4648165371985704,17,1,4.07747745602109
472.0257549171344,28.946870471924424,19,0,9.704814930451764
168.36943669017006,11.932598851318408,18,1,4.434284891648227
264.2074046542494,18.493178800885627,16,0,3.492871688983204
354.4792898586372,3.3117371224312646,15,0,4.317668280507827
188.17850516585406,20.81031428596835,7,1,4.62353119570987
486.17322053327075,28.044434552472868,6,0,7.231653256028612
481.5991745216345,17.69429233692517,19,1,12.236265751856344
133.37332495442843,4.657344348886906,11,0,1.731071141654822
253.65176788726887,17.869924296730826,8,1,6.4167146245954925
157.43037181021714,23.22406918003492,13,0,2.2050313227372587
149.57184224495913,12.786079560646542,19,0,2.7762039607683957
28.07460420372107,26.515294690302568,0,1,0.7722982774966195
308.68652365014947,19.81180564736357,9,0,6.236787829792498
256.3127213821421,27.07821863038687,16,0,3.9447959161595954
35.224588112494786,19.081654026172778,16,1,0.8384878429095182
146.5367674759396,4.8073511881399025,16,0,1.998545202692664
455.05028412366033,9.981059622050484,3,1,7.532190514370969
127.38532642681649,6.852053499321251,16,0,2.0933389789539194
80.99848732469931,27.355968433789005,17,0,1.6914034705989185
249.83185253600587,23.051601951337,19,1,6.107348105562173
492.9687225141943,20.615552698390175,22,0,6.424431481329226
128.6070830406352,9.72802326931703,1,0,2.134718282620134
339.3464182288805,6.337298389456192,7,0,6.476422019043097
383.1936115110716,22.937081551678443,12,1,6.634112277884794
126.44239655627584,14.75058043049331,22,0,1.548847554715781
366.8260108198112,7.547897012368245,21,0,5.0660260728754105
190.21373503243407,18.88203736679298,19,0,3.763198655922526
319.82985699085395,2.169681712015107,21,0,3.8028999476415475
320.4295582728384,10.458937369719353,14,0,4.173127734806133
272.52959519663165,14.588152843142904,19,0,5.376296962464046
54.241987326660066,5.290791689172769,22,0,0.81522123966
419.2982228387266,29.554979850134348,8,0,9.013345554712215
167.18223183615055,7.063823573098813,2,0,2.289127488752733
101.39407009592857,4.7802407712547,2,0,1.239514585821799
29.97981936183432,6.902511342719995,1,0,0.2546597705190278
299.5375421622385,23.302772861632004,0,1,4.899855170994726
342.00653730271836,13.33966411888344,13,0,4.969210246770225
18.128036174649516,17.397062252823602,16,0,0.29134554949424457
260.9255985666477,1.6092655526044615,12,0,2.891061201290363
120.98292984698959,1.9985079486261221,18,0,2.1870555082165466
326.13466730063044,13.928940944983468,22,1,5.252096505075305
95.43955021244581,24.683002052847083,14,1,1.977353285473008
348.55949167020833,26.671927482519393,13,0,5.14378048187881
199.50031968726333,3.5144904602735663,1,0,2.3532318019420595
468.99769448099994,16.612529960929663,6,0,6.833094722425273
77.38526263153669,27.483660902098844,16,0,1.0940106047454765
177.12251201462666,12.251209877538704,17,1,4.478643552775996
65.60202540788865,25.05740911142269,5,0,0.6917621674425908
463.09987295649574,4.8771739775836505,20,0,5.450279458493875
439.8962831566807,28.12644020036616,7,0,9.126311183230001
136.39139758042626,22.791276208407776,1,1,1.6289443195702216
333.39218255674774,28.29869739082015,0,0,5.179480427824833
410.43887809859575,20.621899773022687,15,1,6.8342919607888035
282.04839768373654,11.538714027983383,6,0,3.544080905039823
269.52878339444317,28.20725400321695,21,0,3.934801276825633
128.50762254122134,8.991436512966175,23,1,2.052141255067724
55.620356224890614,10.633003139790244,10,0,0.8564043458324004
449.6357213971301,21.323444122050468,14,0,6.461589183971977
451.2048480100319,23.1941726862362,12,0,6.236159067121124
320.2197140639013,27.952701031625462,23,0,4.386216435307371
176.12459761386333,6.939269862630075,1,0,2.4434985200657833
181.11269156020384,24.141943021357495,13,1,3.2050878499867856
365.71828264641726,22.41783554851194,23,0,5.104038964545209
449.5840273767628,2.8500421313543383,5,1,7.275371254858177
444.6723478899075,12.229471095096002,8,0,8.75986468823607
392.1390174702357,9.200198254742858,6,0,4.947250918060033
324.595506615601,9.830222306266881,17,0,6.4689258460732155
51.228582847573925,29.505459507086325,23,1,0.7468053870919975
89.19806990636074,19.64054499091791,8,1,2.3031484820457244
450.2915523782688,21.81260857601149,22,1,7.324424137789526
307.15023923319904,29.321911482135267,3,0,4.322219041735644
14.506555292148526,11.938851691271521,8,0,0.6664027093778859
59.72105600435573,24.253364885131372,3,0,0.7559230138673487
335.11586686294737,13.601397935830366,11,1,5.208821013626778
12.480176084647157,26.216476482634413,3,0,0.41058709897578255
88.79594519457434,6.2390686980277925,23,0,0.9343661750107944
278.8795567896272,28.48289913486411,19,0,5.835087258164961
349.0286468694197,7.344379543915511,13,0,4.638382738363812
329.46101715627424,10.460394702447013,23,0,4.521338266635855
119.89196163567429,22.929574789096634,23,1,2.2486550803215817
358.96781846029256,12.418899105396795,6,0,4.616277434280983
126.25205287343204,18.638129926226952,12,1,2.1894651900667967
169.44585209804117,13.892631531013427,21,1,2.625019800636033
375.78078850783186,22.528728175603675,7,0,7.718433336373499
328.3201205331352,7.6216063186897145,22,0,4.501039482198167
426.1194711421472,2.695281629869433,4,0,5.288364509023616
332.23031722716826,9.697952526718922,11,1,5.2807422159421575
288.4712156343811,14.754951281184479,12,0,3.9030297600702264
55.90063623576531,5.872581513587678,19,0,0.864762401930019
190.18074349912243,11.289121400035272,13,0,2.7046637086422045
139.94916016404548,12.599507530513486,17,0,2.901411415940637
129.55492525575096,2.6643634669599328,23,0,1.2437522814363122
486.7751718286983,17.915910197341933,19,0,10.00011434385856
202.6178850867126,26.645959411167336,3,1,3.2895946851171476
447.1028120367855,5.400544475638521,20,1,7.107052138453386
319.2579267386588,18.336432388643907,17,0,6.245823476635767
399.45753873540775,20.277436942414543,6,0,5.428172281271647
256.2921756215442,13.160705732159363,14,1,4.169761487381609
292.68290346691595,21.33183003356383,20,0,4.059620724070213
251.33366997124332,12.91121476123935,5,1,4.165973425141132
105.6690640210418,15.634481351345611,15,0,1.1204339662393599
364.0015364781376,1.2132382920783824,19,0,7.196813607816428
147.57845759601935,21.059883309905974,23,0,2.144008720209651
21.914823551412383,20.17893768939701,7,0,0.7243045084627315
326.28142499451224,2.1136254424639924,20,1,5.120792162859717
96.78423290945398,11.67925311445886,15,0,1.2781288605795567
470.82470633292803,29.391923382958353,21,0,6.493371917938198
477.4250027312678,13.201360314489888,15,0,6.249018115653719
458.2835512080198,15.556416748823409,2,1,7.726859678072015
191.37776312516775,27.387974586631838,16,0,2.996900177453282
17.57374209914504,21.800594400106935,8,1,0.31458997886452417
464.87609566798545,17.880033802602483,2,0,5.766790357644723
219.81023267548403,24.136335758891104,19,0,4.576286438844501
483.6608613313981,26.066621727223225,6,1,8.142927696089286
482.1737887737339,14.24975408038074,17,0,9.634946946539854
427.97463317900645,14.778142583023227,11,0,5.850682639543637
154.279957114097,12.195477133903237,18,0,3.2443839951165767
198.69788701494338,29.034478060535356,15,0,3.0423515871823286
427.05696904325987,21.21782137442016,21,0,5.9936800964341455
165.29178252657604,3.4134689200340964,23,0,1.7412567888471422
93.05144587618531,26.025829076077535,16,0,1.2462619410171247
282.8326186045916,14.936238284251774,19,0,6.159972247986906
468.7158393387827,2.9938632862521364,14,0,6.021495785137857
351.05460037073675,16.94180039973602,0,0,4.833464978878615
289.3299733437888,13.09776409029536,1,1,4.696064968244733
57.61648194767658,26.454732741016123,7,1,1.5509224893567997
311.35354108259315,6.9158435046722335,21,0,3.5498763501122763
495.126386551089,24.967473675273304,1,0,6.913803407390619
78.64116746589677,17.172972044378128,18,1,1.9137792407970138
263.981529658231,2.583698793190602,8,0,5.269894832155256
439.9128052446982,29.183513738439053,8,0,9.461481058097604
372.97662269956015,15.865842078992797,12,1,5.709166177791061
351.5377130876813,9.435428772715893,5,0,4.687546060628008
354.21720115368356,14.612798417688484,14,0,4.590456619556033
186.15066409768002,25.87787572200718,18,1,4.4869659859790145
153.86000368960174,9.842190607166842,20,0,1.8510632044724842
406.5869661844717,6.587615498114309,14,0,5.358240335724306
406.9555633927986,4.743066160995562,17,0,8.063126920481732
434.8654361042508,9.637922553316127,6,0,5.7943539024815784
457.4878707526709,23.62139452416126,10,1,7.799210317393517
260.5577754418595,14.677164590662588,7,0,5.338590721184067
255.74298439672782,7.5969665071126595,5,0,3.3384821707618775
401.16463769371984,5.819364988682727,7,1,9.428224362921645
328.48232608110493,10.649154818800994,1,0,3.840902679204775
353.96376985627467,28.257806813685555,18,0,7.596748338907599
399.93840802368953,10.947774665110707,15,0,5.063897316557072
446.1026174906075,29.655598202684427,6,0,6.635703231983126
175.61762685725253,15.071683217195329,9,0,3.5115419337189997
194.03564679357257,6.195753630414376,11,1,3.0068890992859854
56.05115052202581,26.84306266201177,16,1,0.6525967239101709
293.35726908812524,14.35030582090998,6,0,4.133442449291734
27.611714160403622,21.580468961631208,21,0,0.5078541598358086
238.14302888490548,29.5276359130654,7,0,5.235802679198963
275.8958710067125,2.455085159279246,6,0,3.3284280583010797
150.40521354285937,3.804142233839447,3,0,1.7610973768623681
299.50829767881527,21.89324550241993,2,1,5.029135007903472
24.94512247013422,9.172925095568688,18,0,0.35027321488274976
28.300612487115064,6.344740511552873,14,0,0.45195875128370333
413.0742747232325,2.1414945147721554,3,0,4.786533181831643
186.4934142915188,1.6335546475998524,8,0,3.427803280153035
72.25965119942354,23.460082490473937,12,0,1.368547419195052
265.89919742685413,4.89856939371695,17,0,5.19561889894602
387.2968410183193,14.563897863163376,20,0,5.227103722842479
115.75230347345315,18.571007640205007,15,0,1.9783014075634875
315.21633315131015,13.422202216496542,0,0,3.7374445259748037
51.82025784694632,1.78609291775076,3,0,0.49047573735023553
35.32404337261777,23.721543575049356,17,0,0.6606481320849634
270.3637694683925,1.3048835117079511,7,1,6.294544297445942
274.9112095889522,23.094806936947037,19,0,5.924937200275323
322.3406517341212,26.905830319855557,15,0,4.39810948492686
365.78475352410413,13.552357710657997,20,0,5.0817281475337825
488.16751893664195,16.530731719836147,10,1,7.847082302326263
262.9871706675857,14.832518385911959,19,0,5.539033816789496
168.24867174121053,12.287049940079726,20,0,2.025784846642991
399.6412354366648,26.735311525740446,20,0,5.638636431140766
142.70780311841636,26.924071809429723,20,0,1.9259562720877803
225.0959961457617,10.7386745746045,18,0,4.6583715630451525
48.44362685771032,18.837022866426242,22,0,0.5580224490863517
22.42186427357418,27.88031930223006,18,1,0.5663292230741506
481.6977231921833,28.899696469299194,17,0,10.438280650967915
419.63025905098084,15.759812172239378,18,0,8.59711537235158
351.027360985912,14.131919353245477,10,0,4.875275681083253
210.38694276299225,9.082135161927248,2,0,2.7914844055612207
94.91421683471442,28.80728432252189,7,0,1.9523249854643456
86.65415090883216,5.141614829713154,19,1,1.929902151455992
132.6190201006517,17.815057705384024,18,1,3.254856658597703
279.12106570599906,9.193957758040527,9,0,5.524022285403629
360.15200212303057,9.091240420086102,15,0,4.677104974410434
333.4967145916883,12.744089033909466,4,0,4.438181605543762
147.16760950351198,29.964995138653983,19,0,2.86936784701456
477.8839875249651,2.59402289835484,8,0,9.21001226108374
371.56948918092655,17.77771272790241,7,1,9.139672223523826
281.63348573058636,3.394592583023038,10,1,4.49657868930141
309.7431656548326,5.48110406972505,15,0,3.9779300800318382
215.60403058961705,13.74732531141406,6,0,2.5326195383513266
131.38818485556715,15.803343809046797,14,0,1.7004363639406996
184.42661253911817,8.504979842571196,23,0,2.3633807109952243
381.34459412754086,10.177256795358069,20,0,5.157953204053329
17.052809428580375,3.5220435874220586,19,0,-0.0886838379203474
66.87559384838895,9.793373731483266,22,0,0.8851144317491585
32.54129459065885,29.03019474203578,16,0,0.5685437329871957
29.957113136295366,28.39651406850197,5,0,0.29533368618654543
429.17568616539353,10.711470413972565,14,1,6.797343594301047
354.7923510962116,17.554764152084086,7,0,7.11085203557938
242.34517625278934,27.378266342217387,6,0,3.2980870404033187
57.93873871899073,1.1793308565860037,1,0,0.6468208228588069
250.89177880724785,24.509823539790165,12,0,3.3783409132315523
242.0011676824772,28.50271703087865,22,0,3.592843933642973
94.86891625590744,3.6484462956731547,5,0,1.060503836962292
222.58730812660679,5.68198289495471,4,0,2.6808054300110866
205.26731985471298,28.86164278036931,19,0,4.757755986281013
311.7665480455861,16.588664165570044,0,1,5.256530515317644
321.1958889251455,1.4117023996799873,17,0,5.692629589636167
32.198964788301815,8.471327964142345,14,0,0.2665814013099894
193.5601811669709,14.048366553796928,22,0,2.6379451323849876
316.6713586999758,21.09435841971826,9,0,6.628587033603014
256.53676670424295,22.26165096596719,2,1,3.978272824439336
429.6800221822779,29.867223874838228,4,0,6.40479771440941
332.75987949328305,9.337824782129012,23,0,4.518746718079278
89.83786926990055,16.60838295418578,12,0,1.3126075508207364
44.57868622621062,16.466382887928546,7,0,1.1760132257627742
324.78544632109464,12.763712523969888,21,1,5.273149798491481
22.990542165394686,5.905694921430186,20,0,0.38558389842449664
297.030034823997,29.346240332331433,1,0,4.569205963906024
470.7128182982292,25.746198413330998,8,1,12.174677209611199
291.9823471591807,15.451657820532878,16,1,4.5498045644508815
200.20326384119574,18.494117257836866,17,0,4.227567354964371
325.21122703675303,7.590570553230207,12,0,4.086570437688012
234.54391634084314,16.76982504136066,0,0,3.2784586420475614
277.3522267648081,21.154133860522798,11,0,3.9289221691826155
471.3177563004973,15.939843823211074,19,1,11.173138339755312
199.1902925223794,29.718269946963296,19,0,4.265410507906906
480.98337627371797,18.72890803118406,20,0,6.628361946809984
453.6218145584712,11.758237665172903,4,1,7.117103663104649
105.93765604675525,23.392408800859304,7,0,2.2815983791345498
43.98703742883107,5.943412835867619,14,0,0.7273570934397462
59.38122067493906,12.15095859748173,2,1,0.9387151038196179
18.928694569259367,11.061809560949989,5,1,0.3445542349727326
56.27705077040491,13.52240575812554,12,1,1.1779156609213721
344.6733189740149,23.671614951933062,11,0,4.912991684505086
44.882437745512206,15.041017932738816,18,1,1.1259659316958885
166.29805884394304,24.026419057712918,17,0,3.301055244608358
423.98890237503275,17.71817819105611,23,0,5.9035859146726235
21.403248510554675,10.920013605069105,0,1,0.40460799990630275
409.0895564685785,24.489383566820702,6,0,5.996514283943736
148.10883963896597,7.910400446039656,11,1,2.3188783205808385
67.90076553461157,7.5071064141940695,9,0,0.9576740167915649
351.4012110284338,15.630584797590238,11,0,4.39577886577451
318.18199492214313,8.564628132900578,10,1,5.124249361466039
439.96128662825595,1.2635240135852732,3,0,5.420221216482487
370.18481146390405,19.800628291665245,18,0,7.7154961262031385
403.7056558885758,15.821720822699543,5,0,5.468374613883535
148.19694055994017,13.920016620301675,8,1,3.533139915072995
96.94537645206418,29.042086923931144,19,0,2.0624063060267535
377.8012283040206,17.564776334924495,9,0,7.532819574149452
405.34902224095936,26.03951575589215,4,0,5.723400505936992
495.3475195803299,5.044056849949645,12,1,7.500706185839423
212.18266168659898,17.5069874307534,8,1,5.117559992930084
192.28886203846375,26.171409175196185,1,1,3.1970384082532357
390.4423507635785,17.910066961117042,17,0,7.931034983459069
176.99373472397875,21.822411165683043,20,0,2.638258253657183
466.0710895457467,11.789263466554013,0,0,6.143345132780814
430.6222484030758,3.6810359940749318,23,0,5.686589572120292
220.207073413759,14.27910855868507,20,0,3.256681952103871
377.9268232178337,12.439902334326868,11,1,6.192494236255156
379.72600830149435,26.144745288989473,9,1,9.767610867545141
60.530695729606975,8.075863768221694,1,0,0.8525524917985402
452.2509242729877,29.035292598518133,8,0,9.883830126386327
257.57366249945,28.786005474330388,1,1,4.437565849617435
414.9641583927934,8.181317649071723,22,0,5.5961505486508045
166.82430450499976,11.093506708842295,23,0,2.323791626196944
448.8063819631382,26.971116485342666,21,0,6.294662257838963
200.70882257973992,29.03204440598712,13,0,3.052217173880335
15.310449225346197,13.859733982245277,10,1,0.2638676460816045
453.6371684454392,10.308914323586036,22,0,5.941519873014165
54.730471625205446,16.25672638429472,10,0,0.6444997071161688
166.4636824193033,20.945306984606308,16,0,2.3319143579449753
475.5303638548944,8.930760945874415,3,1,7.6507615810629686
475.79750199940247,22.357722063953112,12,0,6.790116045387752
290.9845651804102,2.49806335632459,6,0,3.753416941717745
319.6002339632016,2.429540290168077,15,1,4.972168360980087
229.7383057693767,12.20234344922081,0,1,3.910664873128165
153.67327813205162,11.250722569760898,12,1,2.404776070145308
171.04562723125883,10.153363245647416,0,1,2.4728520366272346
339.5340434777488,15.23957311739839,10,0,4.827798631496641
378.66351942446323,10.301273887035565,5,0,4.871133131438409
397.87373142566577,6.575479635574666,19,0,7.567334585048663
396.9128899693314,9.974616923569426,2,0,4.849612450391667
54.69099049385828,29.272223911496813,11,1,1.0546909870165655
252.26594930426492,12.92228909285061,4,1,3.7041877290429372
38.2037924081557,13.896670528891738,8,1,0.7692604382008164
279.2691523386304,17.71980470858306,11,0,3.917798940671646
226.34994567295473,29.51688228401257,9,1,5.988886807033046
444.9750495515669,8.006437016637127,18,1,10.282397564940188
181.94835615051855,20.75718120544058,4,0,2.4835697238985226
67.36283804952687,21.76355611271,4,1,0.945877783396843
80.06592420588957,18.61240808699891,8,0,1.5312648139715748
383.1402095415614,3.5687718494626783,19,0,7.365310105391965
312.9268510249679,20.62929599899972,16,0,4.214722591792117
59.55011130016722,2.858746620049089,9,0,1.0836814550370233
51.212334996348744,18.28813683694701,20,0,0.4057489880153956
353.4748744149688,22.447854139430536,0,0,5.140949189574634
45.653873118454825,7.118126827978562,21,1,0.8111941698394557
412.7114290522745,25.407038218740446,15,0,5.972834878223504
356.05869130668316,1.8802603604571235,14,1,5.649176662768135
49.860902514530885,25.470573046090877,22,0,0.5375928163000162
51.57047990174404,14.349542468640188,16,0,0.619202901633585
493.45339346557597,7.31005025801769,19,0,9.211456357671489
193.39268992049895,4.879566204825072,12,0,3.104472733151452
191.61465206277654,28.645907859888805,0,0,2.708327066945916
408.27178795617624,3.1073020398535447,7,0,7.981775081617308
474.15180291809077,6.773709178141845,4,0,5.880000708812717
493.14052127320673,11.086848075558333,5,0,6.705245078497291
379.1553107768814,18.986810619872493,22,1,6.598769093076119
194.36719691014872,16.799231473006856,19,0,3.9384431233521693
50.91535118234769,4.643661279957105,13,0,0.4490426932639813
390.801988804444,9.402111528408224,21,0,5.086913322632888
283.61808237054447,7.923801361494698,22,0,3.2403320588423754
217.86878453101838,7.1927427802199,10,0,2.8137245993690345
454.1136486964206,12.923185757919624,5,1,7.416042786107196
64.48676633001415,21.41691212515805,10,1,1.0637330216549228
251.38630110252097,7.306135034299842,12,0,3.20029224419548
15.563285936035344,11.63368751138646,11,0,0.31137084774973534
239.64371457712187,12.336605378393706,21,0,3.301125772738332
37.5886050841003,29.317239353626896,1,1,0.3144975236769323
68.22077897135524,28.685324349492998,20,0,0.992832777858223
67.5878609207814,24.203989899810203,2,0,1.4342887802978894
328.11304803687113,8.00810870375637,22,1,4.85175984310847
375.56199084005743,2.9730821086584207,3,1,5.700089343708651
295.8506948976082,10.190219993898118,16,1,5.052218422851033
481.46454875252556,8.737041933581095,21,1,7.758296458995382
193.686583966615,15.671848204245423,5,1,3.030276429078284
149.99892227811176,23.554109391965998,6,0,2.137031793401896
435.6135728128355,25.891365227486883,14,0,6.149661706147702
119.56196087453179,25.501058476904745,10,1,1.8724867939442558
481.97904432589957,11.430591275468965,23,0,6.3542192237645345
15.955692598010007,20.929795960359804,2,1,0.20838836669503719
485.24062508674314,10.07219172820238,5,0,6.393522389336291
31.148356855782296,2.7662607538202986,1,0,0.24506310437883075
446.6601257120548,21.345392702485327,13,0,5.923811418093333
268.5735434522869,1.2849990245238474,8,0,5.059852479553385
496.5527500984572,12.866295036296169,17,0,10.25233716271786
46.16031672034544,10.551998809760196,18,1,1.109844617258096
281.3885993566472,21.10794861704672,11,0,3.8222597422119593
484.9582424533585,23.221118710050987,12,1,8.26978626661511
266.3179436433729,9.818744443167231,11,0,3.4607421123520914
318.40533268627865,24.537183418900753,11,0,4.841971371675263
350.9168576024624,9.52358605464308,17,0,6.892219849256091
232.72512173620888,13.943464439610276,8,0,4.8079136757292495
317.5034592411911,22.083537283409886,16,1,5.137500973121546
296.31401284231913,21.09468664751887,20,1,5.014126887065441
451.5674251405846,29.6336856970538,15,1,7.832150608570815
32.26872636731436,7.529669702262025,16,1,0.490952634422265
147.67196290019285,20.207219492647887,20,0,1.9320504694706135
475.7016271975138,18.680775339997545,23,1,7.674404016823333
446.229254106549,27.53785518021087,7,1,11.479050865078746
